Date-Time (UTC),drifter ID,Latitude,Longitude
2018/09/20 22:00:00,RockBLOCK_14437_201809201200,82.2890014648,18.6751670837
2018/09/20 23:00:00,RockBLOCK_14438_201809200000,82.1326599121,19.5174999237
2018/09/20 23:00:00,RockBLOCK_14438_201809201200,82.1047363281,19.1890449524
2018/09/20 23:00:00,RockBLOCK_14432_201809200000,82.3886642456,18.9467468262
2018/09/20 23:00:00,RockBLOCK_14432_201809201200,82.3879547119,18.7361984253
2018/09/20 23:00:00,RockBLOCK_14435_201809200000,82.2011566162,19.1363639832
2018/09/20 23:00:00,RockBLOCK_14435_201809201200,82.1907424927,18.7204761505
2018/09/20 23:00:00,RockBLOCK_14437_201809200000,82.2878189087,18.9325313568
2018/09/20 23:00:00,RockBLOCK_14437_201809201200,82.2890319824,18.6719226837
2018/09/21 00:00:00,RockBLOCK_14438_201809200000,82.1342239380,19.5061798096
2018/09/21 00:00:00,RockBLOCK_14438_201809201200,82.1067428589,19.1803054810
2018/09/21 00:00:00,RockBLOCK_14438_201809210000,82.0502166748,18.8441104889
2018/09/21 00:00:00,RockBLOCK_14432_201809200000,82.3888473511,18.9401016235
2018/09/21 00:00:00,RockBLOCK_14432_201809201200,82.3881988525,18.7298049927
2018/09/21 00:00:00,RockBLOCK_14432_201809210000,82.3829574585,18.5235977173
2018/09/21 00:00:00,RockBLOCK_14435_201809200000,82.2010803223,19.1269512177
2018/09/21 00:00:00,RockBLOCK_14435_201809201200,82.1907501221,18.7114696503
2018/09/21 00:00:00,RockBLOCK_14435_201809210000,82.1892013550,18.5058040619
2018/09/21 00:00:00,RockBLOCK_14437_201809200000,82.2879028320,18.9246273041
2018/09/21 00:00:00,RockBLOCK_14437_201809201200,82.2891464233,18.6650085449
2018/09/21 00:00:00,RockBLOCK_14437_201809210000,82.2824630737,18.4509925842
2018/09/21 01:00:00,RockBLOCK_14438_201809200000,82.1363296509,19.4939517975
2018/09/21 01:00:00,RockBLOCK_14438_201809201200,82.1092605591,19.1701526642
2018/09/21 01:00:00,RockBLOCK_14438_201809210000,82.0529251099,18.8414840698
2018/09/21 01:00:00,RockBLOCK_14432_201809200000,82.3890686035,18.9338111877
2018/09/21 01:00:00,RockBLOCK_14432_201809201200,82.3884887695,18.7235069275
2018/09/21 01:00:00,RockBLOCK_14432_201809210000,82.3833160400,18.5172176361
2018/09/21 01:00:00,RockBLOCK_14435_201809200000,82.2012023926,19.1160850525
2018/09/21 01:00:00,RockBLOCK_14435_201809201200,82.1910858154,18.7015323639
2018/09/21 01:00:00,RockBLOCK_14435_201809210000,82.1895446777,18.4967765808
2018/09/21 01:00:00,RockBLOCK_14437_201809200000,82.2881088257,18.9166030884
2018/09/21 01:00:00,RockBLOCK_14437_201809201200,82.2894592285,18.6571178436
2018/09/21 01:00:00,RockBLOCK_14437_201809210000,82.2828445435,18.4430179596
2018/09/21 02:00:00,RockBLOCK_14438_201809200000,82.1385116577,19.4834461212
2018/09/21 02:00:00,RockBLOCK_14438_201809201200,82.1117858887,19.1606388092
2018/09/21 02:00:00,RockBLOCK_14438_201809210000,82.0555114746,18.8386707306
2018/09/21 02:00:00,RockBLOCK_14432_201809200000,82.3891830444,18.9299259186
2018/09/21 02:00:00,RockBLOCK_14432_201809201200,82.3886108398,18.7196941376
2018/09/21 02:00:00,RockBLOCK_14432_201809210000,82.3834457397,18.5134887695
2018/09/21 02:00:00,RockBLOCK_14435_201809200000,82.2010650635,19.1088962555
2018/09/21 02:00:00,RockBLOCK_14435_201809201200,82.1912002563,18.6956825256
2018/09/21 02:00:00,RockBLOCK_14435_201809210000,82.1897125244,18.4917297363
2018/09/21 02:00:00,RockBLOCK_14437_201809200000,82.2881622314,18.9125232697
2018/09/21 02:00:00,RockBLOCK_14437_201809201200,82.2895584106,18.6533565521
2018/09/21 02:00:00,RockBLOCK_14437_201809210000,82.2829589844,18.4392433167
2018/09/21 03:00:00,RockBLOCK_14438_201809200000,82.1404190063,19.4713211060
2018/09/21 03:00:00,RockBLOCK_14438_201809201200,82.1140747070,19.1476917267
2018/09/21 03:00:00,RockBLOCK_14438_201809210000,82.0578613281,18.8306083679
2018/09/21 03:00:00,RockBLOCK_14432_201809200000,82.3890075684,18.9239120483
2018/09/21 03:00:00,RockBLOCK_14432_201809201200,82.3883895874,18.7140235901
2018/09/21 03:00:00,RockBLOCK_14432_201809210000,82.3831787109,18.5081691742
2018/09/21 03:00:00,RockBLOCK_14435_201809200000,82.2006149292,19.1015319824
2018/09/21 03:00:00,RockBLOCK_14435_201809201200,82.1909255981,18.6892356873
2018/09/21 03:00:00,RockBLOCK_14435_201809210000,82.1894912720,18.4859580994
2018/09/21 03:00:00,RockBLOCK_14437_201809200000,82.2878417969,18.9074440002
2018/09/21 03:00:00,RockBLOCK_14437_201809201200,82.2892532349,18.6487255096
2018/09/21 03:00:00,RockBLOCK_14437_201809210000,82.2826461792,18.4346466064
2018/09/21 04:00:00,RockBLOCK_14438_201809200000,82.1420440674,19.4572372437
2018/09/21 04:00:00,RockBLOCK_14438_201809201200,82.1162109375,19.1310520172
2018/09/21 04:00:00,RockBLOCK_14438_201809210000,82.0602493286,18.8171386719
2018/09/21 04:00:00,RockBLOCK_14432_201809200000,82.3885040283,18.9154472351
2018/09/21 04:00:00,RockBLOCK_14432_201809201200,82.3878021240,18.7061405182
2018/09/21 04:00:00,RockBLOCK_14432_201809210000,82.3825225830,18.5008583069
2018/09/21 04:00:00,RockBLOCK_14435_201809200000,82.1998825073,19.0934696198
2018/09/21 04:00:00,RockBLOCK_14435_201809201200,82.1902923584,18.6815261841
2018/09/21 04:00:00,RockBLOCK_14435_201809210000,82.1888961792,18.4785156250
